"id","code","name"
ubigeo_reniec_object_020406,20406,MARCARA
ubigeo_reniec_object_020407,20407,PARIAHUANCA
ubigeo_reniec_object_020408,20408,SAN MIGUEL DE ACO
ubigeo_reniec_object_020409,20409,SHILLA
ubigeo_reniec_object_020410,20410,TINCO
ubigeo_reniec_object_020411,20411,YUNGAR
ubigeo_reniec_object_020501,20501,CASMA
ubigeo_reniec_object_020502,20502,BUENA VISTA ALTA
ubigeo_reniec_object_020503,20503,COMANDANTE NOEL
ubigeo_reniec_object_020505,20505,YAUTAN
ubigeo_reniec_object_020601,20601,CORONGO
ubigeo_reniec_object_020602,20602,ACO
ubigeo_reniec_object_020603,20603,BAMBAS
ubigeo_reniec_object_020604,20604,CUSCA
ubigeo_reniec_object_020605,20605,LA PAMPA
ubigeo_reniec_object_020606,20606,YANAC
ubigeo_reniec_object_020607,20607,YUPAN
ubigeo_reniec_object_020701,20701,CARAZ
ubigeo_reniec_object_020702,20702,HUALLANCA
ubigeo_reniec_object_020703,20703,HUATA
ubigeo_reniec_object_020704,20704,HUAYLAS
ubigeo_reniec_object_020705,20705,MATO
ubigeo_reniec_object_020706,20706,PAMPAROMAS
ubigeo_reniec_object_020707,20707,PUEBLO LIBRE
ubigeo_reniec_object_020708,20708,SANTA CRUZ
ubigeo_reniec_object_020709,20709,YURACMARCA
ubigeo_reniec_object_020710,20710,SANTO TORIBIO
ubigeo_reniec_object_020801,20801,HUARI
ubigeo_reniec_object_020802,20802,CAJAY
ubigeo_reniec_object_020803,20803,CHAVIN DE HUANTAR
ubigeo_reniec_object_020804,20804,HUACACHI
ubigeo_reniec_object_020805,20805,HUACHIS
ubigeo_reniec_object_020806,20806,HUACCHIS
ubigeo_reniec_object_020807,20807,HUANTAR
ubigeo_reniec_object_020808,20808,MASIN
ubigeo_reniec_object_020809,20809,PAUCAS
ubigeo_reniec_object_020810,20810,PONTO
ubigeo_reniec_object_020811,20811,RAHUAPAMPA
ubigeo_reniec_object_020812,20812,RAPAYAN
ubigeo_reniec_object_020813,20813,SAN MARCOS
ubigeo_reniec_object_020814,20814,SAN PEDRO DE CHANA
ubigeo_reniec_object_020815,20815,UCO
ubigeo_reniec_object_020816,20816,ANRA
ubigeo_reniec_object_020901,20901,PISCOBAMBA
ubigeo_reniec_object_020902,20902,CASCA
ubigeo_reniec_object_020903,20903,LUCMA
ubigeo_reniec_object_020904,20904,FIDEL OLIVAS ESCUDERO
ubigeo_reniec_object_020905,20905,LLAMA
ubigeo_reniec_object_020906,20906,LLUMPA
